pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
EU	RU	2	30100001	30150000	0.0249934646354629	34
EU	RU	2	30150001	30200000	0.0112088712412156	2
EU	RU	2	30200001	30250000	0.0313745849844826	26
EU	RU	2	30250001	30300000	0.0326478380693735	23
EU	RU	2	30300001	30350000	-0.011605573694147	16
EU	RU	2	30350001	30400000	-0.0081691638114576	18
EU	RU	2	30400001	30450000	-0.0087189696488947	17
EU	RU	2	30450001	30500000	-0.0213193211045686	14
EU	RU	2	30500001	30550000	-0.0152950186377958	15
EU	RU	2	30550001	30600000	0.0029131436155672	21
EU	RU	2	30600001	30650000	0.0095659196110901	19
EU	RU	2	30650001	30700000	-0.0059028140125038	11
EU	RU	2	30700001	30750000	-0.0004179320896348	9
EU	RU	2	30750001	30800000	0.0173491052371523	4
EU	RU	2	30800001	30850000	0.0155636613679711	13
EU	RU	2	30850001	30900000	0.0045657359335334	28
EU	RU	2	30900001	30950000	-0.0233246468450694	16
EU	RU	2	30950001	31000000	0.0055971331114499	24
EU	RU	2	31000001	31050000	0.0401374905042626	8
EU	RU	2	31050001	31100000	0.0324703416463814	15
EU	RU	2	31100001	31150000	0.0083739393933666	24
EU	RU	2	31150001	31200000	-0.0084746057092285	28
EU	RU	2	31200001	31250000	0.0292944128121384	22
EU	RU	2	31250001	31300000	0.0031398994044102	12
EU	RU	2	31300001	31350000	-0.0030947675107369	25
EU	RU	2	31350001	31400000	-0.020048804277965	14
EU	RU	2	31400001	31450000	-0.015178028411284	22
EU	RU	2	31450001	31500000	0.0003765651929812	29
EU	RU	2	31500001	31550000	-0.0196083820798958	19
EU	RU	2	31550001	31600000	0.0008066247744529	42
EU	RU	2	31600001	31650000	-0.0072373310628911	23
EU	RU	2	31650001	31700000	0.0306128169392108	21
EU	RU	2	31700001	31750000	0.0008985329950591	39
EU	RU	2	31750001	31800000	-0.0030868966664973	33
EU	RU	2	31800001	31850000	0.0112856800701047	49
EU	RU	2	31850001	31900000	0.0176737848871369	26
EU	RU	2	31900001	31950000	0.0189148251873717	40
EU	RU	2	31950001	32000000	0.0335725601993271	34
EU	RU	2	32000001	32050000	0.0049304187113073	40
EU	RU	2	32050001	32100000	0.0055307335247325	45
EU	RU	2	32100001	32150000	0.0119441043548475	49
EU	RU	2	32150001	32200000	0.014166988895064	63
EU	RU	2	32200001	32250000	0.0006518084072614	40
EU	RU	2	32250001	32300000	-0.0082255061199816	25
EU	RU	2	32300001	32350000	-0.0001275117010632	39
EU	RU	2	32350001	32400000	-0.0085059667424243	44
EU	RU	2	32400001	32450000	0.0203336292619055	33
EU	RU	2	32450001	32500000	1.5819261321716435e-05	30
EU	RU	2	32500001	32550000	0.0194185177875729	41
EU	RU	2	32550001	32600000	0.01491864741815	30
EU	RU	2	32600001	32650000	0.0044049805863329	44
EU	RU	2	32650001	32700000	0.0088810410946825	33
EU	RU	2	32700001	32750000	-0.0195948471981792	43
EU	RU	2	32750001	32800000	0.0182268360184328	33
EU	RU	2	32800001	32850000	0.0140509359144016	53
EU	RU	2	32850001	32900000	-0.0064275595134302	33
EU	RU	2	32900001	32950000	-0.0031747929267273	77
EU	RU	2	32950001	33000000	-0.0059221951334144	39
EU	RU	2	33000001	33050000	-0.0107478725916966	59
EU	RU	2	33050001	33100000	-0.0099960712812501	45
EU	RU	2	33100001	33150000	0.0097492620638609	45
EU	RU	2	33150001	33200000	0.0187507589438697	61
EU	RU	2	33200001	33250000	0.017589663360886	38
EU	RU	2	33250001	33300000	-0.0023785141300286	47
EU	RU	2	33300001	33350000	0.0038689322832443	48
EU	RU	2	33350001	33400000	-0.0091031586287585	40
EU	RU	2	33400001	33450000	-0.0570065791684378	4
EU	RU	2	33450001	33500000	0.0084908893831442	64
EU	RU	2	33500001	33550000	0.0165716345701543	65
EU	RU	2	33550001	33600000	-0.0007129575034689	69
EU	RU	2	33600001	33650000	0.0114793028702958	47
EU	RU	2	33650001	33700000	-0.009876816464805	36
EU	RU	2	33700001	33750000	0.0090154155739728	47
EU	RU	2	33750001	33800000	0.0013239988230782	32
EU	RU	2	33800001	33850000	-0.0131466218868374	76
EU	RU	2	33850001	33900000	0.0032814773911617	73
EU	RU	2	33900001	33950000	0.0059878096137133	89
EU	RU	2	33950001	34000000	-0.0153770758109568	58
EU	RU	2	34000001	34050000	0.0049497856040331	57
EU	RU	2	34050001	34100000	-0.0018025104547915	45
EU	RU	2	34100001	34150000	0.0042474287373989	69
EU	RU	2	34150001	34200000	-0.0117156115475824	43
EU	RU	2	34200001	34250000	-0.0053081356209354	47
EU	RU	2	34250001	34300000	0.0278380464961081	38
EU	RU	2	34300001	34350000	-0.0040558308403409	38
EU	RU	2	34350001	34400000	-0.0123117574429	24
EU	RU	2	34400001	34450000	0.0119825104483689	23
EU	RU	2	34450001	34500000	0.0023918845691778	24
EU	RU	2	34500001	34550000	0.0028073527921258	34
EU	RU	2	34550001	34600000	-0.0061931846803833	48
EU	RU	2	34600001	34650000	-0.0031731281051786	35
EU	RU	2	34650001	34700000	-0.0136150570399222	61
EU	RU	2	34700001	34750000	0.0100060120895695	68
EU	RU	2	34750001	34800000	0.0040642696452725	50
EU	RU	2	34800001	34850000	-0.0106723737903311	42
EU	RU	2	34850001	34900000	-0.0038975225177782	44
EU	RU	2	34900001	34950000	-0.0002333051542998	83
EU	RU	2	34950001	35000000	0.0167274856136936	42
EU	RU	2	35000001	35050000	0.0124536257999601	34
EU	RU	2	35050001	35100000	0.0011569094539986	60
EU	RU	2	35100001	35150000	0.0061277307626798	50
EU	RU	2	35150001	35200000	0.0129013686537023	35
EU	RU	2	35200001	35250000	-0.0042291081666642	58
EU	RU	2	35250001	35300000	0.0064579000048873	55
EU	RU	2	35300001	35350000	0.012809872057021	63
EU	RU	2	35350001	35400000	-0.0064759815015712	71
EU	RU	2	35400001	35450000	0.0205405842074847	32
EU	RU	2	35450001	35500000	-0.015878455233734	21
EU	RU	2	35500001	35550000	0.029404769690181	34
EU	RU	2	35550001	35600000	0.0082294786492544	34
EU	RU	2	35600001	35650000	-0.0087163705015595	50
EU	RU	2	35650001	35700000	0.014273955084416	58
EU	RU	2	35700001	35750000	-0.0038133003947305	40
EU	RU	2	35750001	35800000	0.0091426654188923	23
EU	RU	2	35800001	35850000	0.0118827145980083	67
EU	RU	2	35850001	35900000	-0.0079490544274734	42
EU	RU	2	35900001	35950000	0.024472720989649	37
EU	RU	2	35950001	36000000	-0.0124114057174951	49
EU	RU	2	36000001	36050000	-0.0146734318702729	6
EU	RU	2	36050001	36100000	0.0173986898718928	58
EU	RU	2	36100001	36150000	-0.0005746445154835	78
EU	RU	2	36150001	36200000	0.001580664954629	38
EU	RU	2	36200001	36250000	-0.0002388603610154	36
EU	RU	2	36250001	36300000	0.0115002984767247	63
EU	RU	2	36300001	36350000	0.0032872399718531	52
EU	RU	2	36350001	36400000	0.0297451268666351	44
EU	RU	2	36400001	36450000	0.0054677047830964	54
EU	RU	2	36450001	36500000	0.0017232397615059	29
EU	RU	2	36500001	36550000	0.0046737522372554	49
EU	RU	2	36550001	36600000	0.0082788214428488	50
EU	RU	2	36600001	36650000	0.0106128689655575	75
EU	RU	2	36650001	36700000	-0.0098266781803708	42
EU	RU	2	36700001	36750000	-0.0085175629466318	50
EU	RU	2	36750001	36800000	0.0038803620725132	29
EU	RU	2	36800001	36850000	0.0034172248792455	54
EU	RU	2	36850001	36900000	0.0164115264668419	56
EU	RU	2	36900001	36950000	0.0157930048692312	50
EU	RU	2	36950001	37000000	-0.0063278157666204	36
EU	RU	2	37000001	37050000	0.0261742171864312	34
EU	RU	2	37050001	37100000	0.0217865419798697	32
EU	RU	2	37100001	37150000	0.0102150515998234	70
EU	RU	2	37150001	37200000	-0.0017654513994446	85
EU	RU	2	37200001	37250000	0.010444187021673	70
EU	RU	2	37250001	37300000	-0.0038453447618599	76
EU	RU	2	37300001	37350000	0.0095135247620926	79
EU	RU	2	37350001	37400000	0.0065160798678814	56
EU	RU	2	37400001	37450000	-0.0147847030763761	36
EU	RU	2	37450001	37500000	0.0107051162448585	35
EU	RU	2	37500001	37550000	-0.0097421170365878	53
EU	RU	2	37550001	37600000	0.0067688100219283	37
EU	RU	2	37600001	37650000	0.0048064310624204	41
EU	RU	2	37650001	37700000	-0.0160808224095571	50
EU	RU	2	37700001	37750000	0.0057147972232854	54
EU	RU	2	37750001	37800000	0.0158445512504161	40
EU	RU	2	37800001	37850000	-0.0054641235568056	24
EU	RU	2	37850001	37900000	0.0092371522245947	38
EU	RU	2	37900001	37950000	0.0036646138269818	29
EU	RU	2	37950001	38000000	0.0093131707719892	27
EU	RU	2	38000001	38050000	-0.0003132707907086	27
EU	RU	2	38050001	38100000	-0.0312447040730735	13
EU	RU	2	38100001	38150000	0.0195964063406218	9
EU	RU	2	38150001	38200000	0.0374571451931853	18
EU	RU	2	38200001	38250000	0.013816788731621	44
EU	RU	2	38250001	38300000	-0.0064429748819759	66
EU	RU	2	38300001	38350000	-0.0134171513526529	36
EU	RU	2	38350001	38400000	0.0022194763006898	66
EU	RU	2	38400001	38450000	0.0154174814035073	49
EU	RU	2	38450001	38500000	0.0053996975032337	66
EU	RU	2	38500001	38550000	0.0011909846394638	75
EU	RU	2	38550001	38600000	-0.0067877017278268	62
EU	RU	2	38600001	38650000	0.0016303973536292	69
EU	RU	2	38650001	38700000	-0.0008353556599031	53
EU	RU	2	38700001	38750000	0.0221330689844208	33
EU	RU	2	38750001	38800000	2.681400878759228e-05	61
EU	RU	2	38800001	38850000	-0.0010344889805715	60
EU	RU	2	38850001	38900000	0.0302688241891685	62
EU	RU	2	38900001	38950000	0.0202217426609514	43
EU	RU	2	38950001	39000000	0.0073792751649461	34
EU	RU	2	39000001	39050000	0.0136016219204118	31
EU	RU	2	39050001	39100000	0.0049325776451963	69
EU	RU	2	39100001	39150000	-0.0054288126198397	55
EU	RU	2	39150001	39200000	0.0064212741895245	45
EU	RU	2	39200001	39250000	0.0061979960268434	35
EU	RU	2	39250001	39300000	0.0074823663069972	66
EU	RU	2	39300001	39350000	0.0226606653422127	61
EU	RU	2	39350001	39400000	-0.0012745127930819	93
EU	RU	2	39400001	39450000	-0.0014050425105461	85
EU	RU	2	39450001	39500000	-0.0050499873057133	68
EU	RU	2	39500001	39550000	-0.0036758019450502	48
EU	RU	2	39550001	39600000	0.0020233690489951	59
EU	RU	2	39600001	39650000	-0.0049598316883588	61
EU	RU	2	39650001	39700000	0.0142018855316068	47
EU	RU	2	39700001	39750000	0.0056400837745651	46
EU	RU	2	39750001	39800000	-0.0035805742322869	47
EU	RU	2	39800001	39850000	-0.0032462888587173	31
EU	RU	2	39850001	39900000	0.0074958499176108	41
EU	RU	2	39900001	39950000	-0.0143181117637114	23
EU	RU	2	39950001	40000000	0.0014160381550281	79
EU	RU	2	40000001	40050000	0.0034662130942166	55
EU	RU	2	40050001	40100000	0.0061539552458397	68
EU	RU	2	40100001	40150000	-0.0134556637383311	56
EU	RU	2	40150001	40200000	-0.0039742011919662	41
EU	RU	2	40200001	40250000	0.0070154396679063	65
EU	RU	2	40250001	40300000	0.0012921173185785	38
EU	RU	2	40300001	40350000	0.0145987946024823	55
EU	RU	2	40350001	40400000	-0.0002329435960313	46
EU	RU	2	40400001	40450000	-0.0185374340932264	41
EU	RU	2	40450001	40500000	0.0212577568027785	53
EU	RU	2	40500001	40550000	0.002737609266565	31
EU	RU	2	40550001	40600000	-0.0053991482857755	24
EU	RU	2	40600001	40650000	-0.0084559311192955	34
EU	RU	2	40650001	40700000	0.0131309986591353	38
EU	RU	2	40700001	40750000	0.0053490466481819	41
EU	RU	2	40750001	40800000	-0.0004530224217692	35
EU	RU	2	40800001	40850000	0.0105872431908364	27
EU	RU	2	40850001	40900000	-0.0079334641484383	27
EU	RU	2	40900001	40950000	0.0238103738300009	36
EU	RU	2	40950001	41000000	0.0046236952713688	51
EU	RU	2	41000001	41050000	0.0448913252640519	13
EU	RU	2	41050001	41100000	0.0322809069423628	38
EU	RU	2	41100001	41150000	-0.0038591434857149	23
EU	RU	2	41150001	41200000	-0.0204403807517266	29
EU	RU	2	41200001	41250000	0.0101852857120073	28
EU	RU	2	41250001	41300000	0.0386418554355593	31
EU	RU	2	41300001	41350000	0.0051995721225452	28
EU	RU	2	41350001	41400000	-0.0177080399450234	23
EU	RU	2	41400001	41450000	0.0073702615823143	21
EU	RU	2	41450001	41500000	-0.0134654130347861	35
EU	RU	2	41500001	41550000	-0.0048205058634625	27
EU	RU	2	41550001	41600000	0.0019378046027933	35
EU	RU	2	41600001	41650000	0.0121641145075401	19
EU	RU	2	41650001	41700000	-0.0147859528101874	27
EU	RU	2	41700001	41750000	0.0025604880748841	38
EU	RU	2	41750001	41800000	0.0015063737735807	45
EU	RU	2	41800001	41850000	0.0036775846122725	34
EU	RU	2	41850001	41900000	0.0068171127216391	33
EU	RU	2	41900001	41950000	0.0303385527478966	33
EU	RU	2	41950001	42000000	0.0091957687554453	31
EU	RU	2	42000001	42050000	0.0201769225192269	26
EU	RU	2	42050001	42100000	-0.0072235812267146	46
EU	RU	2	42100001	42150000	-0.0064485226663099	34
EU	RU	2	42150001	42200000	0.0023848262408753	60
EU	RU	2	42200001	42250000	0.0003958739797794	41
EU	RU	2	42250001	42300000	0.0033173414142136	58
EU	RU	2	42300001	42350000	-0.0046417978469581	53
EU	RU	2	42350001	42400000	0.0070425771730854	50
EU	RU	2	42400001	42450000	0.0079088420416122	53
EU	RU	2	42450001	42500000	0.0065715535697233	47
EU	RU	2	42500001	42550000	-0.0049645687341775	68
EU	RU	2	42550001	42600000	-0.0149197358149146	56
EU	RU	2	42600001	42650000	0.0058269642167242	62
EU	RU	2	42650001	42700000	0.0030504259568885	65
EU	RU	2	42700001	42750000	0.0009153860614074	64
EU	RU	2	42750001	42800000	-0.0088271319021217	52
EU	RU	2	42800001	42850000	0.0283081153232174	43
EU	RU	2	42850001	42900000	0.0037218043134487	45
EU	RU	2	42900001	42950000	0.0198683522611567	50
EU	RU	2	42950001	43000000	0.0194179473133114	60
EU	RU	2	43000001	43050000	0.0041468704329432	99
EU	RU	2	43050001	43100000	-0.0073893316862569	88
EU	RU	2	43100001	43150000	0.0016694739725516	75
EU	RU	2	43150001	43200000	-0.0086374779948077	42
EU	RU	2	43200001	43250000	0.0171286762077937	28
EU	RU	2	43250001	43300000	0.0038449104594593	44
EU	RU	2	43300001	43350000	-0.0022074848857597	57
EU	RU	2	43350001	43400000	0.0027954325546107	48
EU	RU	2	43400001	43450000	-0.0111892375116029	59
EU	RU	2	43450001	43500000	-0.0077098511427685	38
EU	RU	2	43500001	43550000	0.0086743698480723	30
EU	RU	2	43550001	43600000	0.0128074169741651	34
EU	RU	2	43600001	43650000	-0.0028984705925741	52
EU	RU	2	43650001	43700000	-0.0147005308608015	22
EU	RU	2	43700001	43750000	0.0014963850073202	28
EU	RU	2	43750001	43800000	-0.002046143061257	31
EU	RU	2	43800001	43850000	-0.003453363689865	38
EU	RU	2	43850001	43900000	0.037975728643047	21
EU	RU	2	43900001	43950000	0.0080832429874884	32
EU	RU	2	43950001	44000000	0.0159874820513833	48
EU	RU	2	44000001	44050000	-0.0081022380838568	38
EU	RU	2	44050001	44100000	0.0001297432884338	29
EU	RU	2	44100001	44150000	0.0236741269026969	38
EU	RU	2	44150001	44200000	-0.0070016659986752	86
EU	RU	2	44200001	44250000	-0.0037466883699815	62
EU	RU	2	44250001	44300000	0.0069437157751251	81
EU	RU	2	44300001	44350000	-0.0061494683646425	47
EU	RU	2	44350001	44400000	0.0154345142552883	50
EU	RU	2	44400001	44450000	0.0132118787691894	57
EU	RU	2	44450001	44500000	0.0138948493200506	56
EU	RU	2	44500001	44550000	-0.0095726434372215	46
EU	RU	2	44550001	44600000	-0.0008356485032704	48
EU	RU	2	44600001	44650000	-0.0130504887826979	50
EU	RU	2	44650001	44700000	0.0043096867447328	31
EU	RU	2	44700001	44750000	0.0052642135757222	39
EU	RU	2	44750001	44800000	-0.0043422978034663	42
EU	RU	2	44800001	44850000	-0.0331003499655801	15
EU	RU	2	44850001	44900000	-0.0088712181448113	21
EU	RU	2	44900001	44950000	-0.0058435200088624	33
EU	RU	2	44950001	45000000	-0.0136145880128698	33
EU	RU	2	45000001	45050000	0.0062385334245753	29
EU	RU	2	45050001	45100000	0.001493634321	34
EU	RU	2	45100001	45150000	-0.0088115271278895	25
EU	RU	2	45150001	45200000	-0.0035093467151613	30
EU	RU	2	45200001	45250000	-0.018471301114677	19
EU	RU	2	45250001	45300000	-0.0007993451154465	27
EU	RU	2	45300001	45350000	-0.0010919818508643	22
EU	RU	2	45350001	45400000	0.0089932504030136	24
EU	RU	2	45400001	45450000	-0.0086846611767969	47
EU	RU	2	45450001	45500000	-0.0196978139554902	26
EU	RU	2	45500001	45550000	0.0008184325205549	25
EU	RU	2	45550001	45600000	0.0158907035638688	46
EU	RU	2	45600001	45650000	0.0033401329304823	40
EU	RU	2	45650001	45700000	-0.0072831038796403	39
EU	RU	2	45700001	45750000	-0.0075046738674627	51
EU	RU	2	45750001	45800000	-0.016683896666525	45
EU	RU	2	45800001	45850000	0.0080937223887389	55
EU	RU	2	45850001	45900000	-0.0068947855903935	43
EU	RU	2	45900001	45950000	0.0020596742478466	51
EU	RU	2	45950001	46000000	-0.0016130339716642	64
EU	RU	2	46000001	46050000	0.009133398281447	49
EU	RU	2	46050001	46100000	0.0004149915646815	61
EU	RU	2	46100001	46150000	0.0166009597835699	56
EU	RU	2	46150001	46200000	0.0224931235204817	44
EU	RU	2	46200001	46250000	0.0034314174763109	83
EU	RU	2	46250001	46300000	0.0062774422014315	76
EU	RU	2	46300001	46350000	-0.00638872136377	110
EU	RU	2	46350001	46400000	0.0040653839187905	94
EU	RU	2	46400001	46450000	-0.0030695576925396	73
EU	RU	2	46450001	46500000	0.0040899269960863	52
EU	RU	2	46500001	46550000	0.010865327317522	61
EU	RU	2	46550001	46600000	-0.0068778707671955	44
EU	RU	2	46600001	46650000	0.0099361225101443	37
EU	RU	2	46650001	46700000	0.0030107450625089	33
EU	RU	2	46700001	46750000	-0.0095438081710342	28
EU	RU	2	46750001	46800000	-0.0116752727635863	53
EU	RU	2	46800001	46850000	0.0026852702411519	50
EU	RU	2	46850001	46900000	-0.0094141900685529	34
EU	RU	2	46900001	46950000	-0.0165072508936094	39
EU	RU	2	46950001	47000000	0.0080704247250827	24
EU	RU	2	47000001	47050000	-0.0034544767368619	31
EU	RU	2	47050001	47100000	-0.0116621106078293	29
EU	RU	2	47100001	47150000	0.0170692266155342	34
EU	RU	2	47150001	47200000	0.0118194870224271	42
EU	RU	2	47200001	47250000	0.0081897708731631	61
EU	RU	2	47250001	47300000	0.0111119891756172	58
EU	RU	2	47300001	47350000	0.0233315954462194	41
EU	RU	2	47350001	47400000	0.0021726560736413	66
EU	RU	2	47400001	47450000	-0.0024594394771524	74
EU	RU	2	47450001	47500000	-0.0022684920157951	52
EU	RU	2	47500001	47550000	0.002178913050731	64
EU	RU	2	47550001	47600000	0.0199287705672706	66
EU	RU	2	47600001	47650000	0.0079821848697774	66
EU	RU	2	47650001	47700000	-0.0024363385160062	36
EU	RU	2	47700001	47750000	0.0138828629096809	52
EU	RU	2	47750001	47800000	0.0014097222790944	83
EU	RU	2	47800001	47850000	-0.01123316242715	98
EU	RU	2	47850001	47900000	0.0091356929474259	81
EU	RU	2	47900001	47950000	0.0027843809162255	83
EU	RU	2	47950001	48000000	0.0066050987821618	88
EU	RU	2	48000001	48050000	-0.008083818083859	55
EU	RU	2	48050001	48100000	-7.895480364896651e-05	48
EU	RU	2	48100001	48150000	0.001559776723348	81
EU	RU	2	48150001	48200000	0.0027269186268158	106
EU	RU	2	48200001	48250000	0.0178120361782343	42
EU	RU	2	48250001	48300000	0.0559480357210906	40
EU	RU	2	48300001	48350000	0.0002429791789944	37
EU	RU	2	48350001	48400000	-0.0077190841306422	34
EU	RU	2	48400001	48450000	-0.0071115616465484	42
EU	RU	2	48450001	48500000	0.0248126158932476	48
EU	RU	2	48500001	48550000	-0.0005879835961838	44
EU	RU	2	48550001	48600000	0.0047506292083998	50
EU	RU	2	48600001	48650000	-0.0035414245169608	68
EU	RU	2	48650001	48700000	-0.0026118476506781	57
EU	RU	2	48700001	48750000	-0.006607868420288	68
EU	RU	2	48750001	48800000	-0.0051619677028519	76
EU	RU	2	48800001	48850000	0.0066508276792065	82
EU	RU	2	48850001	48900000	0.0181642142731921	81
EU	RU	2	48900001	48950000	0.0142789944253882	45
EU	RU	2	48950001	49000000	-0.0023458845852766	44
EU	RU	2	49000001	49050000	0.0066222431312609	50
EU	RU	2	49050001	49100000	0.0082668866075513	69
EU	RU	2	49100001	49150000	-0.008841667816906	60
EU	RU	2	49150001	49200000	-0.0051453204365496	62
EU	RU	2	49200001	49250000	-0.0136365424914678	40
EU	RU	2	49250001	49300000	-0.0016232974777526	59
EU	RU	2	49300001	49350000	0.0097304273881336	37
EU	RU	2	49350001	49400000	0.0009518384178327	44
EU	RU	2	49400001	49450000	0.0073404790469664	51
EU	RU	2	49450001	49500000	0.0013490068831235	54
EU	RU	2	49500001	49550000	0.0025954589133313	42
EU	RU	2	49550001	49600000	0.0012098804030945	38
EU	RU	2	49600001	49650000	-0.0098904498136106	38
EU	RU	2	49650001	49700000	0.0197179356849979	34
EU	RU	2	49700001	49750000	-0.007563809083284	61
EU	RU	2	49750001	49800000	0.0107659972503695	63
EU	RU	2	49800001	49850000	0.0113435607339253	65
EU	RU	2	49850001	49900000	0.0127024972881409	58
EU	RU	2	49900001	49950000	0.0032500411436019	74
EU	RU	2	49950001	50000000	-0.0090392766861977	59
EU	RU	2	50000001	50050000	0.0143265309279553	60
EU	RU	2	50050001	50100000	0.0119071797459782	59
EU	RU	2	50100001	50150000	-0.0019305296011797	41
EU	RU	2	50150001	50200000	0.0237416360209738	37
EU	RU	2	50200001	50250000	-0.0250276717598633	30
EU	RU	2	50250001	50300000	0.0043622780300775	60
EU	RU	2	50300001	50350000	-0.0065201253619729	45
EU	RU	2	50350001	50400000	-0.0041642906963275	48
EU	RU	2	50400001	50450000	-0.0160743040959106	49
EU	RU	2	50450001	50500000	0.0022365563353496	55
EU	RU	2	50500001	50550000	0.0221251413199448	48
EU	RU	2	50550001	50600000	-0.0106931507610458	33
EU	RU	2	50600001	50650000	0.0037724070388302	62
EU	RU	2	50650001	50700000	-0.0102220002524578	83
EU	RU	2	50700001	50750000	0.0119300217566878	88
EU	RU	2	50750001	50800000	-0.0061973629555737	54
EU	RU	2	50800001	50850000	0.0104697863175951	77
EU	RU	2	50850001	50900000	0.001932880510161	41
EU	RU	2	50900001	50950000	0.002352379394495	53
EU	RU	2	50950001	51000000	0.0150763328465297	44
EU	RU	2	51000001	51050000	0.0043333621294375	49
EU	RU	2	51050001	51100000	-0.0158701303127105	55
EU	RU	2	51100001	51150000	-0.0022287789437398	46
EU	RU	2	51150001	51200000	-0.0001867546866895	49
EU	RU	2	51200001	51250000	0.0167976056104829	60
EU	RU	2	51250001	51300000	0.0059229637101242	61
EU	RU	2	51300001	51350000	0.0179918052278514	51
EU	RU	2	51350001	51400000	-0.0052317277928564	59
EU	RU	2	51400001	51450000	-0.002326946758965	46
EU	RU	2	51450001	51500000	-0.0103581459858726	51
