pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
EU	RU	2	104100001	104150000	0.3846410461702695	37	11530	29976	5988
EU	RU	2	104150001	104200000	0.4231542499720764	44	15154	35812	6956
EU	RU	2	104200001	104250000	0.360291716556003	45	13240	36748	6992
EU	RU	2	104250001	104300000	0.3904291682491455	14	4112	10532	3076
EU	RU	2	104300001	104350000	0.4320090439276486	13	5350	12384	252
EU	RU	2	104350001	104400000	0.4442188246536072	19	7438	16744	1724
EU	RU	2	104400001	104450000	0.4075532900834105	31	10554	25896	4236
EU	RU	2	104450001	104500000	0.4259908331086546	18	6320	14836	2660
EU	RU	2	104500001	104550000	0.3648813677599442	27	8366	22928	3316
EU	RU	2	104550001	104600000	0.4002053388090349	25	7796	19480	4820
EU	RU	2	104600001	104650000	0.3761257702638647	30	9522	25316	3844
EU	RU	2	104650001	104700000	0.408061035758323	30	10590	25952	3208
EU	RU	2	104700001	104750000	0.4430960086299892	38	13144	29664	7272
EU	RU	2	104750001	104800000	0.4326323987538941	12	4444	10272	1392
EU	RU	2	104800001	104850000	0.4449511400651466	16	5464	12280	3272
EU	RU	2	104850001	104900000	0.3923865300146413	23	7504	19124	3232
EU	RU	2	104900001	104950000	0.4465394517643495	31	11794	26412	3720
EU	RU	2	104950001	105000000	0.4175988068605518	12	4480	10728	936
EU	RU	2	105000001	105050000	0.3744747899159664	16	4278	11424	4128
EU	RU	2	105050001	105100000	0.4013942791433089	35	11170	27828	6192
EU	RU	2	105100001	105150000	0.3662170639899623	30	9340	25504	3656
EU	RU	2	105150001	105200000	0.4233803671673494	33	11162	26364	5712
EU	RU	2	105200001	105250000	0.4289137380191693	36	12888	30048	4944
EU	RU	2	105250001	105300000	0.4242299794661191	25	8264	19480	4820
EU	RU	2	105300001	105350000	0.3862373997119934	24	7510	19444	3884
EU	RU	2	105350001	105400000	0.4323401613904407	34	11144	25776	7272
EU	RU	2	105400001	105450000	0.39988358556461	40	13740	34360	4520
EU	RU	2	105450001	105500000	0.4059905766210455	24	7238	17828	5500
EU	RU	2	105500001	105550000	0.391425908667288	21	6720	17168	3244
EU	RU	2	105550001	105600000	0.3852924474730267	26	8142	21132	4140
EU	RU	2	105600001	105650000	0.4219308700834326	21	7080	16780	3632
EU	RU	2	105650001	105700000	0.4381401065137238	25	8556	19528	4772
EU	RU	2	105700001	105750000	0.4107441971763579	21	6866	16716	3696
EU	RU	2	105750001	105800000	0.3900943396226415	39	11578	29680	8228
EU	RU	2	105800001	105850000	0.4727831431079894	19	6462	13668	4800
EU	RU	2	105850001	105900000	0.4419780596503256	28	10314	23336	3880
EU	RU	2	105900001	105950000	0.4077783341679185	31	9772	23964	6168
EU	RU	2	105950001	106000000	0.4095828635851183	43	14532	35480	6316
EU	RU	2	106000001	106050000	0.4071408344345856	99	34506	84752	11476
EU	RU	2	106050001	106100000	0.3993765828949931	73	24600	61596	9360
EU	RU	2	106100001	106150000	0.3977959820557831	53	16316	41016	10500
EU	RU	2	106150001	106200000	0.4083418715846995	54	19130	46848	5640
EU	RU	2	106200001	106250000	0.4080933236670401	71	24768	60692	8320
EU	RU	2	106250001	106300000	0.3996009921276825	47	14822	37092	8592
EU	RU	2	106300001	106350000	0.3800074046649389	64	20528	54020	8188
EU	RU	2	106350001	106400000	0.367929318574185	49	14492	39388	8240
EU	RU	2	106400001	106450000	0.4308962264150943	21	7308	16960	3452
EU	RU	2	106450001	106500000	0.3801228609039052	58	17326	45580	10796
EU	RU	2	106500001	106550000	0.4355182353678405	40	13900	31916	6964
EU	RU	2	106550001	106600000	0.4305914740969384	57	20646	47948	7456
EU	RU	2	106600001	106650000	0.3970902866923406	57	18560	46740	8664
EU	RU	2	106650001	106700000	0.3963795940756994	44	14452	36460	6308
EU	RU	2	106700001	106750000	0.4250563486100676	26	9052	21296	3976
EU	RU	2	106750001	106800000	0.3814003980459562	26	8432	22108	3164
EU	RU	2	106800001	106850000	0.4245819992885094	29	9548	22488	5700
EU	RU	2	106850001	106900000	0.3860782365163971	50	17094	44276	4324
EU	RU	2	106900001	106950000	0.4138631903560414	32	11810	28536	2568
EU	RU	2	106950001	107000000	0.4092815941269009	27	9366	22884	3360
EU	RU	2	107000001	107050000	0.4604662340783465	20	7664	16644	2796
EU	RU	2	107050001	107100000	0.4109425397204635	41	13760	33484	6368
EU	RU	2	107100001	107150000	0.4372026641294005	32	11028	25224	5880
EU	RU	2	107150001	107200000	0.4071748878923766	43	14528	35680	6116
EU	RU	2	107200001	107250000	0.4232515403740136	43	15662	37004	4792
EU	RU	2	107250001	107300000	0.4374892814268564	29	10204	23324	4864
EU	RU	2	107300001	107350000	0.4358389786347055	37	13382	30704	5260
EU	RU	2	107350001	107400000	0.3977742083524552	44	13868	34864	7904
EU	RU	2	107400001	107450000	0.4241427900422733	40	14448	34064	4816
EU	RU	2	107450001	107500000	0.4386378239451702	47	16384	37352	8332
EU	RU	2	107500001	107550000	0.405893536121673	34	11102	27352	5696
EU	RU	2	107550001	107600000	0.4548109686840824	30	11212	24652	4508
EU	RU	2	107600001	107650000	0.4002195389681668	44	14584	36440	6328
EU	RU	2	107650001	107700000	0.416099878878226	50	17864	42932	5668
EU	RU	2	107700001	107750000	0.3853949076949133	85	27306	70852	11768
EU	RU	2	107750001	107800000	0.397605083088954	59	19524	49104	8244
EU	RU	2	107800001	107850000	0.4430048506510084	38	13882	31336	5600
EU	RU	2	107850001	107900000	0.3674004192872117	29	8412	22896	5292
EU	RU	2	107900001	107950000	0.4075399665950847	63	20496	50292	10944
EU	RU	2	107950001	108000000	0.4315822388993121	38	13802	31980	4956
EU	RU	2	108000001	108050000	0.4067024929093895	34	10898	26796	6252
EU	RU	2	108050001	108100000	0.3812738246505718	31	9602	25184	4948
EU	RU	2	108100001	108150000	0.4277013034474357	39	14044	32836	5072
EU	RU	2	108150001	108200000	0.3973465873512836	64	20306	51104	11104
EU	RU	2	108200001	108250000	0.4068199456732634	49	16774	41232	6396
EU	RU	2	108250001	108300000	0.3764335401391239	52	16018	42552	7992
EU	RU	2	108300001	108350000	0.3755964339527875	72	23930	63712	6272
EU	RU	2	108350001	108400000	0.4001100715465052	43	14540	36340	5456
EU	RU	2	108400001	108450000	0.391395125958379	67	22870	58432	6692
EU	RU	2	108450001	108500000	0.4304343413842094	49	16966	39416	8212
EU	RU	2	108500001	108550000	0.4017690875232774	67	22438	55848	9276
EU	RU	2	108550001	108600000	0.3923463983050847	72	23704	60416	9568
EU	RU	2	108600001	108650000	0.4194965566373783	41	14132	33688	6164
EU	RU	2	108650001	108700000	0.4042080501829587	73	24744	61216	9740
EU	RU	2	108700001	108750000	0.4102947458351132	57	19210	46820	8584
EU	RU	2	108750001	108800000	0.4140541120893279	98	30852	74512	20744
EU	RU	2	108800001	108850000	0.4224764628768919	40	14180	33564	5316
EU	RU	2	108850001	108900000	0.3614944463143723	28	8592	23768	3448
EU	RU	2	108900001	108950000	0.4279303296898605	53	19262	45012	6504
EU	RU	2	108950001	109000000	0.390942634363687	69	22462	57456	9612
EU	RU	2	109000001	109050000	0.3692149468632156	82	25848	70008	9696
EU	RU	2	109050001	109100000	0.4132273656813534	52	17782	43032	7512
EU	RU	2	109100001	109150000	0.3929606180920699	45	14648	37276	6464
EU	RU	2	109150001	109200000	0.4150305307656176	53	17672	42580	8936
EU	RU	2	109200001	109250000	0.4114948387918949	47	12916	31388	14296
EU	RU	2	109250001	109300000	0.4178923269043985	67	24094	57656	7468
EU	RU	2	109300001	109350000	0.4111639260020555	74	25604	62272	9656
EU	RU	2	109350001	109400000	0.4023013063118056	77	26362	65528	9316
EU	RU	2	109400001	109450000	0.4063883009428516	24	8448	20788	2540
EU	RU	2	109450001	109500000	0.4377408056042031	25	9998	22840	1460
EU	RU	2	109500001	109550000	0.4378803686315423	55	20146	46008	7452
EU	RU	2	109550001	109600000	0.4092770655270655	55	18388	44928	8532
EU	RU	2	109600001	109650000	0.4185726095343069	37	12152	29032	6932
EU	RU	2	109650001	109700000	0.4168598524762908	25	7912	18980	5320
EU	RU	2	109700001	109750000	0.3508202323991797	13	4106	11704	932
EU	RU	2	109750001	109800000	0.4034437663469921	12	3702	9176	2488
EU	RU	2	109800001	109850000	0.4399054692775151	22	7818	17772	3612
EU	RU	2	109850001	109900000	0.3868740795287187	26	8406	21728	3544
EU	RU	2	109900001	109950000	0.4136945071482317	59	21992	53160	4188
EU	RU	2	109950001	110000000	0.4028177458033573	40	13438	33360	5520
EU	RU	2	110000001	110050000	0.4023283493267872	67	21634	53772	11352
EU	RU	2	110050001	110100000	0.4206508916799666	75	24248	57644	15256
EU	RU	2	110100001	110150000	0.4362504207337597	73	25922	59420	11536
EU	RU	2	110150001	110200000	0.3826040554962647	55	17208	44976	8484
EU	RU	2	110200001	110250000	0.4218237596530202	48	15950	37812	8844
EU	RU	2	110250001	110300000	0.4717741935483871	31	12636	26784	3348
EU	RU	2	110300001	110350000	0.4012404296990919	83	27042	67396	13280
EU	RU	2	110350001	110400000	0.3999351281219591	74	24660	61660	10268
EU	RU	2	110400001	110450000	0.4183206578866011	83	27062	64692	15984
EU	RU	2	110450001	110500000	0.4519733470015377	47	17636	39020	6664
EU	RU	2	110500001	110550000	0.404267469629322	44	15574	38524	4244
EU	RU	2	110550001	110600000	0.4175080175792849	81	28120	67352	11380
EU	RU	2	110600001	110650000	0.4206556520603409	73	25766	61252	9704
EU	RU	2	110650001	110700000	0.412573213588442	62	21132	51220	9044
EU	RU	2	110700001	110750000	0.3844347423430574	72	23246	60468	9516
EU	RU	2	110750001	110800000	0.4032649253731343	25	8646	21440	2860
EU	RU	2	110800001	110850000	0.4230769230769231	20	6930	16380	3060
EU	RU	2	110850001	110900000	0.4405571752510528	15	5440	12348	2232
EU	RU	2	110900001	110950000	0.4600772698003863	8	2858	6212	1564
EU	RU	2	110950001	111000000	0.4168539325842696	16	5194	12460	3092
EU	RU	2	111000001	111050000	0.4054656345296739	64	20742	51156	11052
EU	RU	2	111050001	111100000	0.3953846153846154	55	18504	46800	6660
EU	RU	2	111100001	111150000	0.4117263843648208	51	17696	42980	6592
EU	RU	2	111150001	111200000	0.4298995909259948	50	18496	43024	5576
EU	RU	2	111200001	111250000	0.4893964110929853	3	1200	2452	464
EU	RU	2	111250001	111300000	0.4189189189189189	10	3410	8140	1580
EU	RU	2	111300001	111350000	0.4145763495549647	42	14346	34604	6220
EU	RU	2	111350001	111400000	0.4118766066838046	49	16022	38900	8728
EU	RU	2	111400001	111450000	0.4047688706846108	55	16602	41016	12444
EU	RU	2	111450001	111500000	0.4209021601016518	38	13250	31480	5456
EU	RU	2	111500001	111550000	0.4453942944962059	51	18548	41644	7928
EU	RU	2	111550001	111600000	0.4043966109457293	42	14128	34936	5888
EU	RU	2	111600001	111650000	0.4253749395258829	98	35170	82680	12576
EU	RU	2	111650001	111700000	0.3996369073045707	113	37422	93640	16196
EU	RU	2	111700001	111750000	0.4187993138936535	72	24416	58300	11684
EU	RU	2	111750001	111800000	0.4404652986537707	84	26960	61208	20440
EU	RU	2	111800001	111850000	0.3998312011371713	53	18002	45024	6492
EU	RU	2	111850001	111900000	0.4007965242577842	43	13284	33144	8652
EU	RU	2	111900001	111950000	0.409801607788185	71	22226	54236	14776
EU	RU	2	111950001	112000000	0.4261575708665389	50	16898	39652	8948
EU	RU	2	112000001	112050000	0.3983266164359558	54	18186	45656	6832
EU	RU	2	112050001	112100000	0.3978453137057043	86	26810	67388	16204
EU	RU	2	112100001	112150000	0.4211085156084094	46	15864	37672	7040
EU	RU	2	112150001	112200000	0.3977543382102756	69	23380	58780	8288
EU	RU	2	112200001	112250000	0.4299357291572372	55	18998	44188	9272
EU	RU	2	112250001	112300000	0.4497130776200543	51	17868	39732	9840
EU	RU	2	112300001	112350000	0.3888451148131472	46	13818	35536	9176
EU	RU	2	112350001	112400000	0.3870131689548893	32	11050	28552	2552
EU	RU	2	112400001	112450000	0.4285990338164251	25	8872	20700	3600
EU	RU	2	112450001	112500000	0.4396678966789668	13	4766	10840	1796
EU	RU	2	112500001	112550000	0.3663635030071879	33	9990	27268	4808
EU	RU	2	112550001	112600000	0.3893829302678668	43	14362	36884	4912
EU	RU	2	112600001	112650000	0.4226546906187625	46	15246	36072	8640
EU	RU	2	112650001	112700000	0.3986425339366516	59	19382	48620	8728
EU	RU	2	112700001	112750000	0.4090200262639527	62	19934	48736	11528
EU	RU	2	112750001	112800000	0.4300026836031845	52	19228	44716	5828
EU	RU	2	112800001	112850000	0.4058208649313384	74	23760	58548	13380
EU	RU	2	112850001	112900000	0.4388877972096679	51	17868	40712	8860
EU	RU	2	112900001	112950000	0.3959300013257325	75	23892	60344	12556
EU	RU	2	112950001	113000000	0.4012967392672794	39	12750	31772	6136
EU	RU	2	113000001	113050000	0.4201500911768832	66	23962	57032	7120
EU	RU	2	113050001	113100000	0.3717554490368092	50	16442	44228	4372
EU	RU	2	113100001	113150000	0.3998879342547627	27	8564	21416	4828
EU	RU	2	113150001	113200000	0.4254412140847472	55	19960	46916	6544
EU	RU	2	113200001	113250000	0.4124900102751456	88	28904	70072	15464
EU	RU	2	113250001	113300000	0.4055235657922798	67	22818	56268	8856
EU	RU	2	113300001	113350000	0.3935647982863263	57	17638	44816	10588
EU	RU	2	113350001	113400000	0.4104770980999463	79	27566	67156	9632
EU	RU	2	113400001	113450000	0.4217710885544277	40	14460	34284	4596
EU	RU	2	113450001	113500000	0.4239535094887859	55	18676	44052	9408
EU	RU	2	113500001	113550000	0.4181812062466343	70	24850	59424	8616
EU	RU	2	113550001	113600000	0.4049440847557387	97	30272	74756	19528
EU	RU	2	113600001	113650000	0.4268231975441798	63	20578	48212	13024
EU	RU	2	113650001	113700000	0.3890451593105917	98	30428	78212	17044
EU	RU	2	113700001	113750000	0.4488601823708206	34	11814	26320	6728
EU	RU	2	113750001	113800000	0.3790602655771195	44	14844	39160	3608
EU	RU	2	113800001	113850000	0.4100299401197604	34	10956	26720	6328
EU	RU	2	113850001	113900000	0.4507000119660165	42	15066	33428	7396
EU	RU	2	113900001	113950000	0.3727018385291766	11	3730	10008	684
EU	RU	2	113950001	114000000	0.3923617894119945	25	8034	20476	3824
EU	RU	2	114000001	114050000	0.3830418025496591	81	25840	67460	11272
EU	RU	2	114050001	114100000	0.3859297860669226	88	28142	72920	12616
EU	RU	2	114100001	114150000	0.4140242940526897	32	10498	25356	5748
EU	RU	2	114150001	114200000	0.4021995657509676	56	17042	42372	12060
EU	RU	2	114200001	114250000	0.3860703441295546	74	24412	63232	8696
EU	RU	2	114250001	114300000	0.403363412633306	56	19668	48760	5672
EU	RU	2	114300001	114350000	0.4144007391763463	36	12558	30304	4688
EU	RU	2	114350001	114400000	0.4252570346320346	33	12574	29568	2508
EU	RU	2	114400001	114450000	0.3797494636307011	73	21948	57796	13160
EU	RU	2	114450001	114500000	0.445320128330311	34	12770	28676	4372
EU	RU	2	114500001	114550000	0.4344701764837292	68	23338	53716	12380
EU	RU	2	114550001	114600000	0.4288009297238173	70	25090	58512	9528
EU	RU	2	114600001	114650000	0.4295285662078207	40	14104	32836	6044
EU	RU	2	114650001	114700000	0.4110484780157835	23	7292	17740	4616
EU	RU	2	114700001	114750000	0.4277862337223068	28	10118	23652	3564
EU	RU	2	114750001	114800000	0.4426929106427452	27	10166	22964	3280
EU	RU	2	114800001	114850000	0.4155761541257724	27	9146	22008	4236
EU	RU	2	114850001	114900000	0.4472049689440994	29	10656	23828	4360
EU	RU	2	114900001	114950000	0.3777345649003403	59	18648	49368	7980
EU	RU	2	114950001	115000000	0.4323796587146616	53	20372	47116	4400
EU	RU	2	115000001	115050000	0.4102327725282323	43	14240	34712	7084
EU	RU	2	115050001	115100000	0.4158046353280084	38	12702	30548	6388
EU	RU	2	115100001	115150000	0.4356093765197938	48	17914	41124	5532
EU	RU	2	115150001	115200000	0.3809614236883512	86	28086	73724	9868
EU	RU	2	115200001	115250000	0.3834808259587021	40	12480	32544	6336
EU	RU	2	115250001	115300000	0.4549730012192998	28	10448	22964	4252
EU	RU	2	115300001	115350000	0.3588995155881257	39	11558	32204	5704
EU	RU	2	115350001	115400000	0.4211419211419211	43	14398	34188	7608
EU	RU	2	115400001	115450000	0.3874756290038065	50	16694	43084	5516
EU	RU	2	115450001	115500000	0.4048204847822125	53	17770	43896	7620
EU	RU	2	115500001	115550000	0.3966872204086567	41	13124	33084	6768
EU	RU	2	115550001	115600000	0.4242781378903948	51	17280	40728	8844
EU	RU	2	115600001	115650000	0.3952208263178344	38	12206	30884	6052
EU	RU	2	115650001	115700000	0.4115935782782027	43	15280	37124	4672
EU	RU	2	115700001	115750000	0.379107725788901	44	13936	36760	6008
EU	RU	2	115750001	115800000	0.4107737104825291	45	15800	38464	5276
EU	RU	2	115800001	115850000	0.4401238296587134	33	11658	26488	5588
EU	RU	2	115850001	115900000	0.417800820911644	22	7736	18516	2868
EU	RU	2	115900001	115950000	0.4262583597324885	14	4844	11364	2244
EU	RU	2	115950001	116000000	0.4063150589868147	36	11710	28820	6172
EU	RU	2	116000001	116050000	0.4334554334554334	28	9940	22932	4284
EU	RU	2	116050001	116100000	0.4234927916120576	14	5170	12208	1400
EU	RU	2	116100001	116150000	0.427321668909825	24	8890	20804	2524
EU	RU	2	116150001	116200000	0.4137473754005967	44	14976	36196	6572
EU	RU	2	116200001	116250000	0.422204954749063	56	18474	43756	10676
EU	RU	2	116250001	116300000	0.4188694188694188	51	16924	40404	9168
EU	RU	2	116300001	116350000	0.4188197767145135	47	15756	37620	8064
EU	RU	2	116350001	116400000	0.4037037037037037	39	12862	31860	6048
EU	RU	2	116400001	116450000	0.4729947601773478	14	4694	9924	3684
EU	RU	2	116450001	116500000	0.3914097679251818	44	13560	34644	8124
EU	RU	2	116500001	116550000	0.3897539407920031	50	16220	41616	6984
EU	RU	2	116550001	116600000	0.4302404334575008	57	20328	47248	8156
EU	RU	2	116600001	116650000	0.4022908897176345	49	15102	37540	10088
EU	RU	2	116650001	116700000	0.4175636363636363	62	22966	55000	5264
EU	RU	2	116700001	116750000	0.3940064053683086	64	20668	52456	9752
EU	RU	2	116750001	116800000	0.4062066917442091	46	16414	40408	4304
EU	RU	2	116800001	116850000	0.3798272568723528	56	18294	48164	6268
EU	RU	2	116850001	116900000	0.4063641607383195	52	16908	41608	8936
EU	RU	2	116900001	116950000	0.3481561822125813	32	8988	25816	5288
EU	RU	2	116950001	117000000	0.4157783918936702	38	12638	30396	6540
EU	RU	2	117000001	117050000	0.4001581836791663	51	17202	42988	6584
EU	RU	2	117050001	117100000	0.417665867306155	41	14630	35028	4824
EU	RU	2	117100001	117150000	0.4203952786165248	56	18378	43716	10716
EU	RU	2	117150001	117200000	0.387928718545715	53	17328	44668	6848
EU	RU	2	117200001	117250000	0.4027187765505522	62	20856	51788	8476
EU	RU	2	117250001	117300000	0.4154755602611611	54	18836	45336	7152
EU	RU	2	117300001	117350000	0.4218270214943705	55	19782	46896	6564
EU	RU	2	117350001	117400000	0.4176769651935862	61	21360	51140	8152
EU	RU	2	117400001	117450000	0.3869326626271864	42	13538	34988	5836
EU	RU	2	117450001	117500000	0.3973954222573007	37	12084	30408	5556
EU	RU	2	117500001	117550000	0.4152554744525547	37	11378	27400	8564
EU	RU	2	117550001	117600000	0.4202002355712603	24	8562	20376	2952
EU	RU	2	117600001	117650000	0.3930121789460991	84	26074	66344	15304
EU	RU	2	117650001	117700000	0.41444235241998	45	14968	36116	7624
EU	RU	2	117700001	117750000	0.4305246966330542	58	20152	46808	9568
EU	RU	2	117750001	117800000	0.436351800954723	71	24132	55304	13708
EU	RU	2	117800001	117850000	0.4269367143010637	48	15894	37228	9428
EU	RU	2	117850001	117900000	0.3957183549937689	53	17782	44936	6580
EU	RU	2	117900001	117950000	0.4109734984685044	37	12344	30036	5928
EU	RU	2	117950001	118000000	0.3964156747358566	37	11856	29908	6056
EU	RU	2	118000001	118050000	0.3775571240579016	38	12624	33436	3500
EU	RU	2	118050001	118100000	0.4032449780102223	40	13570	33652	5228
EU	RU	2	118100001	118150000	0.3525224388734138	30	9112	25848	3312
EU	RU	2	118150001	118200000	0.3416266550269169	31	9392	27492	2640
EU	RU	2	118200001	118250000	0.3915089237425636	46	14478	36980	7732
EU	RU	2	118250001	118300000	0.4123599264090985	29	9862	23916	4272
EU	RU	2	118300001	118350000	0.4054643673384583	23	7806	19252	3104
EU	RU	2	118350001	118400000	0.3985069885641677	30	10036	25184	3976
EU	RU	2	118400001	118450000	0.4445659163987138	37	13826	31100	4864
EU	RU	2	118450001	118500000	0.4283358073560943	28	10388	24252	2964
EU	RU	2	118500001	118550000	0.4227729117709891	23	7916	18724	3632
EU	RU	2	118550001	118600000	0.432866416125726	15	5068	11708	2872
EU	RU	2	118600001	118650000	0.3909886427108546	26	8400	21484	3788
EU	RU	2	118650001	118700000	0.4005277650298302	20	6982	17432	2008
EU	RU	2	118700001	118750000	0.4072443466079647	24	8140	19988	3340
EU	RU	2	118750001	118800000	0.4130258352495604	35	12214	29572	4448
EU	RU	2	118800001	118850000	0.4022394487510766	44	14944	37152	5616
EU	RU	2	118850001	118900000	0.4005891016200295	34	11968	29876	3172
EU	RU	2	118900001	118950000	0.3994186046511628	42	13740	34400	6424
EU	RU	2	118950001	119000000	0.4289074997647502	52	18232	42508	8036
EU	RU	2	119000001	119050000	0.3815185491760102	64	20280	53156	9052
EU	RU	2	119050001	119100000	0.4110224682513839	29	10098	24568	3620
EU	RU	2	119100001	119150000	0.3800558601427537	47	14696	38668	7016
EU	RU	2	119150001	119200000	0.4192503716287959	47	15794	37672	8012
EU	RU	2	119200001	119250000	0.4054784514243973	33	11102	27380	4696
EU	RU	2	119250001	119300000	0.4186767746381805	16	4860	11608	3944
EU	RU	2	119300001	119350000	0.3953171310017783	40	13338	33740	5140
